CO,S-,NAN,OCS,E-,NAN,NAN,3e-10,0.0,0.0,10,41000
H-,C2,NAN,C2H,E-,NAN,NAN,1e-09,0.0,0.0,10,41000
H-,C2H,NAN,C2H2,E-,NAN,NAN,1e-09,0.0,0.0,10,41000
H-,C,NAN,CH,E-,NAN,NAN,1e-09,0.0,0.0,10,41000
H-,CH2,NAN,CH3,E-,NAN,NAN,1e-09,0.0,0.0,10,41000
H-,CH3,NAN,CH4,E-,NAN,NAN,1e-09,0.0,0.0,10,41000
H-,CH,NAN,CH2,E-,NAN,NAN,1e-10,0.0,0.0,10,41000
H-,CN,NAN,HCN,E-,NAN,NAN,1e-10,0.0,0.0,10,41000
H-,CO,NAN,HCO,E-,NAN,NAN,2e-11,0.0,0.0,10,41000
H-,H,NAN,H2,E-,NAN,NAN,4.82e-09,0.02,4.3,10,100
H-,HCO,NAN,H2CO,E-,NAN,NAN,1e-09,0.0,0.0,10,41000
H-,N,NAN,NH,E-,NAN,NAN,1e-09,0.0,0.0,10,41000
H-,NH2,NAN,NH3,E-,NAN,NAN,1e-09,0.0,0.0,10,41000
H-,NH,NAN,NH2,E-,NAN,NAN,1e-10,0.0,0.0,10,41000
H-,O,NAN,OH,E-,NAN,NAN,1e-09,0.0,0.0,10,41000
H-,OH,NAN,H2O,E-,NAN,NAN,1e-10,0.0,0.0,10,41000
H2,C-,NAN,CH2,E-,NAN,NAN,1e-13,0.0,0.0,10,41000
H2,O-,NAN,H2O,E-,NAN,NAN,7e-10,0.0,0.0,10,41000
H,C-,NAN,CH,E-,NAN,NAN,5e-10,0.0,0.0,10,41000
H,C10-,NAN,C10H,E-,NAN,NAN,1.8e-10,0.0,0.0,10,300
H,C10H-,NAN,C10H2,E-,NAN,NAN,1e-09,0.0,0.0,10,300
H,C2-,NAN,C2H,E-,NAN,NAN,7.7e-09,0.0,0.0,10,300
H,C2H-,NAN,C2H2,E-,NAN,NAN,1.6e-09,0.0,0.0,10,300
H,C3-,NAN,C3H,E-,NAN,NAN,7.7e-09,0.0,0.0,10,300
H,C3H-,NAN,H2CCC,E-,NAN,NAN,1e-10,0.0,0.0,10,300
H,C3N-,NAN,HC3N,E-,NAN,NAN,5.4e-10,0.0,0.0,10,41000
H,C4-,NAN,C4H,E-,NAN,NAN,6.2e-10,0.0,0.0,10,300
H,C4H-,NAN,HC4H,E-,NAN,NAN,8.3e-10,0.0,0.0,10,300
H,C5-,NAN,C5H,E-,NAN,NAN,6.2e-10,0.0,0.0,10,300
H,C5H-,NAN,C5H2,E-,NAN,NAN,1e-09,0.0,0.0,10,300
H,C5N-,NAN,HC5N,E-,NAN,NAN,5.8e-10,0.0,0.0,10,41000
H,C6-,NAN,C6H,E-,NAN,NAN,6.1e-10,0.0,0.0,10,300
H,C6H-,NAN,C6H2,E-,NAN,NAN,5e-10,0.0,0.0,10,300
H,C7-,NAN,C7H,E-,NAN,NAN,2.83e-10,0.0,0.0,10,300
H,C7H-,NAN,C7H2,E-,NAN,NAN,7.4e-10,0.0,0.0,10,300
H,C8-,NAN,C8H,E-,NAN,NAN,2.41e-10,0.0,0.0,10,300
H,C8H-,NAN,C8H2,E-,NAN,NAN,1e-09,0.0,0.0,10,300
H,C9-,NAN,C9H,E-,NAN,NAN,1.22e-10,0.0,0.0,10,300
H,C9H-,NAN,C9H2,E-,NAN,NAN,1e-09,0.0,0.0,10,300
H,CH-,NAN,CH2,E-,NAN,NAN,1e-10,0.0,0.0,10,300
H,CN-,NAN,HCN,E-,NAN,NAN,6.3e-10,0.0,0.0,10,41000
H,O-,NAN,OH,E-,NAN,NAN,5e-10,0.0,0.0,10,41000
H,OH-,NAN,H2O,E-,NAN,NAN,1.4e-09,0.0,0.0,10,41000
H,S-,NAN,HS,E-,NAN,NAN,1e-10,0.0,0.0,10,41000
N,C2-,NAN,C2N,E-,NAN,NAN,1.15e-10,0.0,0.0,10,300
N,C2H-,NAN,C2N,H,E-,NAN,3e-12,0.0,0.0,10,300
N,C3-,NAN,C3N,E-,NAN,NAN,1e-10,0.0,0.0,10,300
N,C3H-,NAN,HC3N,E-,NAN,NAN,5e-12,0.0,0.0,10,300
N,C4-,NAN,C4N,E-,NAN,NAN,1e-10,0.0,0.0,10,300
N,C4H-,NAN,CN,C3H,E-,NAN,3e-12,0.0,0.0,10,300
N,C5-,NAN,C5N,E-,NAN,NAN,1.35e-10,0.0,0.0,10,300
N,C5H-,NAN,HC5N,E-,NAN,NAN,5e-12,0.0,0.0,10,300
N,C7-,NAN,C7N,E-,NAN,NAN,1.1e-10,0.0,0.0,10,300
N,C7H-,NAN,HC7N,E-,NAN,NAN,5e-12,0.0,0.0,10,300
N,C9-,NAN,C9N,E-,NAN,NAN,1e-10,0.0,0.0,10,300
N,C9H-,NAN,HC9N,E-,NAN,NAN,5e-12,0.0,0.0,10,300
N,O-,NAN,NO,E-,NAN,NAN,2.2e-10,0.0,0.0,10,41000
N,S-,NAN,NS,E-,NAN,NAN,1e-10,0.0,0.0,10,41000
O-,CO,NAN,CO2,E-,NAN,NAN,6.5e-10,0.0,0.0,10,41000
